iter	RMSE
2904	0.03722395195
2905	0.03720319177
2906	0.03719807809
2907	0.03719310876
2908	0.03716491716
2909	0.03716394485
2910	0.03715900001
2911	0.0371500978
2912	0.03714019007
2913	0.03712997338
2914	0.03712374064
2915	0.03711877163
2916	0.03711335816
2917	0.03710371277
2918	0.03709284363
2919	0.03708693742
2920	0.03707485603
2921	0.0370649654
2922	0.03705933667
2923	0.03704886502
2924	0.03704177606
2925	0.03703767361
2926	0.03703440257
2927	0.03702620753
2928	0.03702161771
2929	0.03701356385
2930	0.03700845746
2931	0.03700296771
2932	0.03699789004
2933	0.0369882426
2934	0.03697917038
2935	0.03697440363
2936	0.03696799561
2937	0.03695868456
2938	0.03695353674
2939	0.03693583329
2940	0.03692985756
2941	0.03692370367
2942	0.03691998304
2943	0.03691390202
2944	0.0369109542
2945	0.03690531974
2946	0.03690052764
2947	0.03689729778
2948	0.0368917075
2949	0.03688180395
2950	0.03687728166
2951	0.0368675199
2952	0.03686153729
2953	0.03685457054
2954	0.03684756109
2955	0.03683994432
2956	0.03683695244
2957	0.03683054347
2958	0.03682747205
2959	0.03682619172
2960	0.03682001661
2961	0.03681123554
2962	0.03679636621
2963	0.03679359359
2964	0.0367922634
2965	0.03678387545
2966	0.03676773576
2967	0.03675998856
2968	0.03674433713
2969	0.03673662104
2970	0.03672626638
2971	0.03672156308
2972	0.03671144885
2973	0.03669517434
2974	0.03668899128
2975	0.03667598871
2976	0.03666984722
2977	0.03666616701
2978	0.03665432621
2979	0.03664868249
2980	0.036640297
2981	0.03662660374
2982	0.03661512327
2983	0.03660461258
2984	0.03659998407
2985	0.03659431239
2986	0.03659073697
2987	0.0365855512
2988	0.03657754099
2989	0.03657159846
2990	0.03656598017
2991	0.03655881142
2992	0.03655557475
2993	0.03655066375
2994	0.03654367962
2995	0.03654100724
2996	0.0365374286
2997	0.03652818814
2998	0.03652385288
2999	0.03651629001
3000	0.03650295066
3001	0.03649648626
3002	0.03649080369
3003	0.0364813532
3004	0.03647238733
3005	0.03646483413
3006	0.03645881348
3007	0.03645173279
3008	0.03644877191
3009	0.03644137781
3010	0.03643611399
3011	0.03643140596
3012	0.03642357086
3013	0.03641765265
3014	0.03641205425
3015	0.03638806661
3016	0.03638243154
3017	0.03637647382
3018	0.03637046757
3019	0.03636662192
3020	0.03636389876
3021	0.03634920835
3022	0.03634382222
3023	0.03633670435
3024	0.03633124887
3025	0.03632559538
3026	0.03631167607
3027	0.03630494457
3028	0.03629967655
3029	0.03628817644
3030	0.03628146023
3031	0.03625578605
3032	0.03625036679
3033	0.0362476081
3034	0.0362419255
3035	0.03623927089
3036	0.03623042919
3037	0.03622563067
3038	0.03622177122
3039	0.03622097742
3040	0.03621476279
3041	0.03620323415
3042	0.03620215506
3043	0.03619663579
3044	0.03619148326
3045	0.03618578328
3046	0.03617932008
3047	0.03617565358
3048	0.03616515757
3049	0.03616164611
3050	0.03615639633
3051	0.03614760394
3052	0.03614110871
3053	0.03613545568
3054	0.03612868706
3055	0.0361229339
3056	0.03611486004
3057	0.03611208783
3058	0.03610624021
3059	0.03609936637
3060	0.03609368615
3061	0.03608982135
3062	0.03608879322
3063	0.03608346006
3064	0.03607609542
3065	0.03606673114
3066	0.03606111978
3067	0.03604849763
3068	0.03604108706
3069	0.0360353207
3070	0.03602821193
3071	0.03602167364
3072	0.03601742396
3073	0.03601651301
3074	0.03601126905
3075	0.03600513115
3076	0.03600466825
3077	0.03599902468
3078	0.03599360221
3079	0.03598896176
3080	0.03597598608
3081	0.03597114548
3082	0.03596522535
3083	0.03595854151
3084	0.03595309098
3085	0.03594947357
3086	0.03594372495
3087	0.03593859271
3088	0.03593311849
3089	0.03592513346
3090	0.03592181748
3091	0.03591291932
3092	0.03590476101
3093	0.03590033361
3094	0.03589463589
3095	0.03588824667
3096	0.03586759897
3097	0.0358616652
3098	0.0358533981
3099	0.03584448592
3100	0.03583425876
3101	0.03582889895
3102	0.0358227138
3103	0.0358170152
3104	0.03580713637
3105	0.03579826402
3106	0.03579519192
3107	0.03579248492
3108	0.03578966327
3109	0.03578369433
3110	0.03577435331
3111	0.03576876974
3112	0.03575674259
3113	0.03575132396
3114	0.03574694837
3115	0.03574180067
3116	0.03573842083
3117	0.0357302995
3118	0.03572191961
3119	0.03571128176
3120	0.03570609214
3121	0.03569186259
3122	0.03568508179
3123	0.03567250664
3124	0.03566730586
3125	0.03566279535
3126	0.0356502966
3127	0.03564367952
3128	0.0356365566
3129	0.03563037243
3130	0.03562653141
3131	0.03562088962
3132	0.03561584149
3133	0.03561156336
3134	0.03560693464
3135	0.03560046443
3136	0.03559236493
3137	0.03558583947
3138	0.03557806888
3139	0.03557281615
3140	0.03556758347
3141	0.03556484586
3142	0.03555573566
3143	0.03554813953
3144	0.03553701515
3145	0.03553139597
3146	0.03552811167
3147	0.03552282331
3148	0.03551141836
3149	0.03550359817
3150	0.03550028539
3151	0.03546934632
3152	0.03546723645
3153	0.0354639975
3154	0.0354548233
3155	0.0354493018
3156	0.03544421716
3157	0.03543665617
3158	0.0354201744
3159	0.03541158727
3160	0.03540774587
3161	0.03540269943
3162	0.03539337341
3163	0.03538850728
3164	0.03538330569
3165	0.03537987074
3166	0.03536603099
3167	0.03535947994
3168	0.03535445223
3169	0.03534752551
3170	0.03534086585
3171	0.03533672562
3172	0.03533090992
3173	0.03532618613
3174	0.03531862308
3175	0.03531324916
3176	0.03530854976
3177	0.03530407761
3178	0.0352989741
3179	0.03528869084
3180	0.03528147323
3181	0.03527658111
3182	0.03526917762
3183	0.0352661838
3184	0.03526403406
3185	0.03526149381
3186	0.03525803377
3187	0.03525020638
3188	0.03522933718
3189	0.03522363778
3190	0.03521808444
3191	0.0352147542
3192	0.03520524167
3193	0.03520037519
3194	0.03519618452
3195	0.03519377682
3196	0.0351882836
3197	0.03518730763
3198	0.03518325194
3199	0.03517844153
3200	0.03517585708
3201	0.03516582943
3202	0.03516333221
3203	0.03516001688
3204	0.0351484577
3205	0.0351375642
3206	0.03513511204
3207	0.03512381383
3208	0.0351213086
3209	0.03510948704
3210	0.03510136565
3211	0.03509115853
3212	0.03508690502
3213	0.03508374109
3214	0.03507514517
3215	0.03507012964
3216	0.03506709998
3217	0.0350624549
3218	0.03505540459
3219	0.03505187109
3220	0.03504349207
3221	0.03503596908
3222	0.03503309014
3223	0.03502679413
3224	0.0350199754
3225	0.03501602703
3226	0.03500842498
3227	0.03500740727
3228	0.03500320043
3229	0.03499953704
3230	0.03499211027
3231	0.03498736956
3232	0.03497956753
3233	0.03497804408
3234	0.03497170526
3235	0.03496646086
3236	0.03496029351
3237	0.0349539338
3238	0.03494763296
3239	0.03494220653
3240	0.03493976518
3241	0.03492511825
3242	0.03491626456
3243	0.03490873138
3244	0.03488791382
3245	0.03488753613
3246	0.0348819822
3247	0.0348704448
3248	0.03486308513
3249	0.03485650951
3250	0.03484242412
3251	0.03484207725
3252	0.03483225635
3253	0.03482743139
3254	0.0348236039
3255	0.03482326746
3256	0.03482174133
3257	0.03480869582
3258	0.03479992876
3259	0.03479481981
3260	0.03479450373
3261	0.03478787926
3262	0.03478639135
3263	0.03477946704
3264	0.03477446226
3265	0.03476705931
3266	0.03476371527
3267	0.03475453312
3268	0.03474167499
3269	0.03473166551
3270	0.03473000011
3271	0.0347223257
3272	0.03471879395
3273	0.03471694008
3274	0.03470964939
3275	0.03470246089
3276	0.03469145945
3277	0.03468604848
3278	0.03468156009
3279	0.03466998622
3280	0.0346654622
3281	0.03465666327
3282	0.03464925065
3283	0.03464538719
3284	0.03464510723
3285	0.0346409803
3286	0.03463416926
3287	0.0346299192
3288	0.03461583327
3289	0.03460929872
3290	0.03460628329
3291	0.03459768953
3292	0.03459039016
3293	0.03458489517
3294	0.03457550633
3295	0.0345685524
3296	0.03456461534
3297	0.03455799621
3298	0.0345482866
3299	0.03454331025
3300	0.03453952377
3301	0.0345362006
3302	0.03452749962
3303	0.03451564802
3304	0.0345062544
3305	0.03449785297
3306	0.03449322966
3307	0.03449125345
3308	0.03448454433
3309	0.03447738669
3310	0.03447297687
3311	0.03446398337
3312	0.03445590512
3313	0.03445020169
3314	0.03444507205
3315	0.03444088215
3316	0.03443290699
3317	0.03442837003
3318	0.03442497499
3319	0.03441385659
3320	0.03440540895
3321	0.03440137765
3322	0.03439296037
3323	0.03438259269
3324	0.03437465624
3325	0.03437160246
3326	0.0343652094
3327	0.03436126718
3328	0.03435437493
3329	0.03435307876
3330	0.03433802049
3331	0.03433108925
3332	0.03432535097
3333	0.03432056795
3334	0.03430821545
3335	0.03430198849
3336	0.03429707549
3337	0.03429314961
3338	0.03428842923
3339	0.03428381046
3340	0.03427940263
3341	0.03427108529
3342	0.03426479171
3343	0.03425862443
3344	0.03424723333
3345	0.0342380352
3346	0.0342293975
3347	0.0342190447
3348	0.03421076215
3349	0.03420077229
3350	0.03419393975
3351	0.0341864181
3352	0.03418092218
3353	0.03417564161
3354	0.03417038691
3355	0.03416474653
3356	0.03415925923
3357	0.03415395031
3358	0.03415031745
3359	0.0341455094
3360	0.03413901435
3361	0.03413385646
3362	0.03413065081
3363	0.03412471571
3364	0.03412042973
3365	0.03411390412
3366	0.03409698857
3367	0.03409532241
3368	0.0340903193
3369	0.03407267647
3370	0.03406926571
3371	0.03406417811
3372	0.03405946527
3373	0.03405625625
3374	0.03405202431
3375	0.03404793738
3376	0.03404369561
3377	0.03403170646
3378	0.03402136446
3379	0.03401408175
3380	0.03400805418
3381	0.03400070286
3382	0.03399313394
3383	0.0339876075
3384	0.03398166715
3385	0.03397356127
3386	0.03395952292
3387	0.03395288601
3388	0.0339496946
3389	0.03394379955
3390	0.03393366215
3391	0.03392378706
3392	0.0339196277
3393	0.03391386326
3394	0.03390723863
3395	0.03390307522
3396	0.03389815563
3397	0.03388948945
3398	0.033883377
3399	0.03387368297
3400	0.03386793161
3401	0.03386347865
3402	0.03385917371
3403	0.03385614215
3404	0.03384606382
3405	0.03384013683
3406	0.03382665793
3407	0.03381711233
3408	0.0338138787
3409	0.03381024077
3410	0.03380527511
3411	0.03379951054
3412	0.03379418505
3413	0.03378860002
3414	0.03378242007
3415	0.03377851373
3416	0.03377340515
3417	0.03376390418
3418	0.03375960959
3419	0.03375327142
3420	0.03374442506
3421	0.03373766783
3422	0.03372822889
3423	0.03372250037
3424	0.03372015484
3425	0.03371555015
3426	0.03371252392
3427	0.03370851385
3428	0.03369941496
3429	0.03369716225
3430	0.03369420526
3431	0.03368698856
3432	0.03368274619
3433	0.03367737698
3434	0.03367316848
3435	0.03366844871
3436	0.03366535087
3437	0.03366201772
3438	0.0336563348
3439	0.033652374
3440	0.03364814306
3441	0.03364293413
3442	0.03364077484
3443	0.03363092125
3444	0.03362274019
3445	0.03361847189
3446	0.03361784843
3447	0.03360951951
3448	0.03360476725
3449	0.03360145781
3450	0.03359374703
3451	0.03359136113
3452	0.03358687552
3453	0.03357401981
3454	0.03356953274
3455	0.03355333247
3456	0.03354112158
3457	0.03353738191
3458	0.03352942701
3459	0.03352452949
3460	0.03352129373
3461	0.03351572579
3462	0.03351039529
3463	0.03350630754
3464	0.03350048454
3465	0.03349882701
3466	0.03349571193
3467	0.03348246059
3468	0.03347744784
3469	0.03346529952
3470	0.03345953652
3471	0.03344819668
3472	0.0334409903
3473	0.03343475798
3474	0.03342956038
3475	0.03342017993
3476	0.03341166731
3477	0.03340626227
3478	0.03339985065
3479	0.03338987718
3480	0.03338031495
3481	0.0333744504
3482	0.03337166641
3483	0.03336648741
3484	0.03336135405
3485	0.03335850236
3486	0.03335695006
3487	0.03334718171
3488	0.03334273927
3489	0.0333367044
3490	0.03332946186
3491	0.03332295841
3492	0.03331895988
3493	0.03331164342
3494	0.03330301243
3495	0.03329374092
3496	0.03329038658
3497	0.03327798731
3498	0.0332736747
3499	0.03326597123
3500	0.03325818826
3501	0.03325284516
3502	0.03324904062
3503	0.03324285457
3504	0.03322967978
3505	0.03322470181
3506	0.03321880138
3507	0.03321781915
3508	0.03321748843
3509	0.03321066292
3510	0.03320747308
3511	0.03320442383
3512	0.03320177439
3513	0.03319731031
3514	0.0331937893
3515	0.03318826854
3516	0.03318341057
3517	0.03317973192
3518	0.03317471212
3519	0.03317202045
3520	0.03316760804
3521	0.03316333701
3522	0.03315981613
3523	0.03315426043
3524	0.03314827922
3525	0.03314127006
3526	0.03313981299
3527	0.03313467094
3528	0.03312893277
3529	0.03312597377
3530	0.03312228341
3531	0.0331202819
3532	0.0331166439
3533	0.03311304394
3534	0.03310930019
3535	0.03310659504
3536	0.03310348086
3537	0.03310103705
3538	0.03308805144
3539	0.03308121863
3540	0.03307516165
3541	0.03307127577
3542	0.0330583985
3543	0.03305288427
3544	0.0330517343
3545	0.0330489269
3546	0.03304246806
3547	0.03303169063
3548	0.03302463459
3549	0.03301912421
3550	0.03301709911
3551	0.03300707166
3552	0.03300149178
3553	0.03299520435
3554	0.03298918582
3555	0.03298497202
3556	0.03297999093
3557	0.03297318483
3558	0.03296413401
3559	0.03295774862
3560	0.03295281254
3561	0.03295123482
3562	0.03294395173
3563	0.03294011258
3564	0.0329367696
3565	0.03293306076
3566	0.03292890048
3567	0.03292376595
3568	0.03292161514
3569	0.0329191335
3570	0.03291048418
3571	0.03290155724
3572	0.0328925733
3573	0.03288707849
3574	0.03288033143
3575	0.03287435527
3576	0.03287167417
3577	0.03286182846
3578	0.03285377961
3579	0.03284954606
3580	0.03284358766
3581	0.03283893788
3582	0.03283268891
3583	0.03282895113
3584	0.03282653376
3585	0.03282018449
3586	0.03281661824
3587	0.03280947868
3588	0.03280384658
3589	0.03280183488
3590	0.03279073985
3591	0.03278195609
3592	0.03277785755
3593	0.03277379029
3594	0.03276882384
3595	0.03276571069
3596	0.0327594067
3597	0.03275440914
3598	0.03275057343
3599	0.03273138509
3600	0.03272349513
3601	0.03270571156
3602	0.03270360276
3603	0.03270268103
3604	0.03269701946
3605	0.03268530724
3606	0.03268336659
3607	0.03268057892
3608	0.03267206235
3609	0.03266639673
3610	0.0326617913
3611	0.03265977275
3612	0.03265630003
3613	0.03264712125
3614	0.03264517997
3615	0.03263310576
3616	0.03262683224
3617	0.03261816243
3618	0.03261385889
3619	0.0326038305
3620	0.03260296292
3621	0.03259814633
3622	0.03259482669
3623	0.03259050261
3624	0.03258431241
3625	0.03257988629
3626	0.03257700511
3627	0.03257223133
3628	0.03256700272
3629	0.03256294515
3630	0.03255595014
3631	0.03255115982
3632	0.03254856029
3633	0.03254278995
3634	0.03253677842
3635	0.03252410116
3636	0.03251722919
3637	0.03251153404
3638	0.03250577414
3639	0.03249981907
3640	0.032492108
3641	0.03248751135
3642	0.03248589896
3643	0.03248044154
3644	0.03247721161
3645	0.03247445671
3646	0.0324694526
3647	0.03246628466
3648	0.03246362757
3649	0.0324600245
3650	0.03245869329
3651	0.03245548594
3652	0.03245033562
3653	0.03244204598
3654	0.03242849086
3655	0.03242450618
3656	0.03241990195
3657	0.03241604549
3658	0.03241459355
3659	0.03241367851
3660	0.03241039024
3661	0.03240399206
3662	0.03239902458
3663	0.03238993231
3664	0.0323847136
3665	0.03238373396
3666	0.03237549448
3667	0.03237104332
3668	0.03236878213
3669	0.03236318859
3670	0.03235618987
3671	0.03234398743
3672	0.03233789212
3673	0.03233736271
3674	0.03232861166
3675	0.03232586514
3676	0.03232464714
3677	0.0323237052
3678	0.03231812849
3679	0.03231700019
3680	0.0323138826
3681	0.03231046525
3682	0.03230772155
3683	0.03230088277
3684	0.03229632298
3685	0.03228876442
3686	0.03228344707
3687	0.03227439305
3688	0.03226985279
3689	0.03226872849
3690	0.03226227465
3691	0.03225501403
3692	0.03225092398
3693	0.0322475389
3694	0.03224038014
3695	0.0322328653
3696	0.03222770754
3697	0.03222033434
3698	0.03221895372
3699	0.0322116969
3700	0.03220604407
3701	0.03219992298
3702	0.03219492611
3703	0.03218395674
3704	0.03218051552
3705	0.03217944724
3706	0.03217533096
3707	0.03216001832
3708	0.0321574344
3709	0.03215380073
3710	0.03214913435
3711	0.03214295894
3712	0.03213941326
3713	0.03213601751
3714	0.03212991222
3715	0.03212402394
3716	0.03211920318
3717	0.03211289716
3718	0.03210872644
3719	0.0321068917
3720	0.03209539492
3721	0.03209241641
3722	0.03208903629
3723	0.03208588542
3724	0.03208294375
3725	0.03207963592
3726	0.03207376905
3727	0.03206737895
3728	0.03206349312
3729	0.03205085429
3730	0.03204321305
3731	0.03203925945
3732	0.03203510429
3733	0.03202883274
3734	0.0320237589
3735	0.03202024117
3736	0.03201567697
3737	0.03200896415
3738	0.03200595453
3739	0.03200430778
3740	0.03200018335
3741	0.03199810193
3742	0.03199530738
3743	0.0319926228
3744	0.03198919364
3745	0.03198100913
3746	0.03197369951
3747	0.03196889677
3748	0.03196573911
3749	0.03196008318
3750	0.03195494548
3751	0.03195272688
3752	0.03195068815
3753	0.03194555519
3754	0.03194093936
3755	0.03193919164
3756	0.03193420036
3757	0.03192910433
3758	0.03191367397
3759	0.03191275369
3760	0.03189887692
3761	0.03189638037
3762	0.03189160369
3763	0.03188453946
3764	0.03188004352
3765	0.03187547217
3766	0.03186659248
3767	0.03185993985
3768	0.03185553788
3769	0.03185026594
3770	0.03184537323
3771	0.0318424588
3772	0.03184073977
3773	0.03183462759
3774	0.03183040016
3775	0.03182636517
3776	0.03182485266
3777	0.0318165304
3778	0.03181334694
3779	0.03181022763
3780	0.03180772691
3781	0.0318032657
3782	0.0317960137
3783	0.03179170049
3784	0.03179003517
3785	0.03178880779
3786	0.03178509815
3787	0.0317814011
3788	0.03177690219
3789	0.03177422898
3790	0.03176959948
3791	0.03176694395
3792	0.03176388613
3793	0.03175551662
3794	0.0317532507
3795	0.03174186686
3796	0.03173561584
3797	0.03173292352
3798	0.03172593747
3799	0.03172350759
3800	0.03172004103
3801	0.03171765079
3802	0.03171342451
3803	0.0317083812
3804	0.03170429744
3805	0.03170074199
3806	0.03169729051
3807	0.0316942241
3808	0.0316907454
3809	0.03168750896
3810	0.03168151976
3811	0.03167365179
3812	0.03166660753
3813	0.0316626006
3814	0.0316576677
3815	0.03165225197
3816	0.03164937505
3817	0.03164573278
3818	0.03164067921
3819	0.03163624545
3820	0.03163163769
3821	0.03162587986
3822	0.03161939198
3823	0.03161514552
3824	0.03160884951
3825	0.03160658856
3826	0.03159814588
3827	0.03159413455
3828	0.03158836428
3829	0.0315819867
3830	0.03157693287
3831	0.03156124555
3832	0.03155712645
3833	0.03155037582
3834	0.03154795002
3835	0.0315408053
3836	0.03153803195
3837	0.03152926656
3838	0.03152121738
3839	0.03150872658
3840	0.03150413541
3841	0.03150035911
3842	0.03149702837
3843	0.03149501248
3844	0.03149171075
3845	0.03148148642
3846	0.031471657
3847	0.03145067724
3848	0.03144801296
3849	0.03143847585
3850	0.03143169809
3851	0.03142907874
3852	0.03142390912
3853	0.03142018913
3854	0.03141686802
3855	0.03141088107
3856	0.03140913302
3857	0.03140432801
3858	0.03139879535
3859	0.03139703299
3860	0.03139425486
3861	0.03138931342
3862	0.03138414231
3863	0.03137834906
3864	0.03136645371
3865	0.03136054362
3866	0.03135709941
3867	0.03135219367
3868	0.03135020253
3869	0.03134703218
3870	0.03134206558
3871	0.0313354006
3872	0.0313315929
3873	0.03132873691
3874	0.03132571747
3875	0.03132361429
3876	0.03131994475
3877	0.03131705657
3878	0.03131511585
3879	0.03131077369
3880	0.03130780935
3881	0.03130355682
3882	0.03129832333
3883	0.03129464743
3884	0.03129052647
3885	0.03128320349
3886	0.03127718782
3887	0.03127036649
3888	0.03126318206
3889	0.03126066282
3890	0.03125707161
3891	0.03124692251
3892	0.0312435606
3893	0.03123704152
3894	0.03123066477
3895	0.03122599124
3896	0.03122146567
3897	0.03121522506
3898	0.03121022587
3899	0.03120764971
3900	0.0312066798
3901	0.03120147639
3902	0.03119504734
3903	0.03118974917
3904	0.03118515655
3905	0.03118181251
3906	0.03117720917
3907	0.03117659925
3908	0.03117022736
3909	0.03116648443
3910	0.03116061547
3911	0.031158503
3912	0.03115551674
3913	0.03115273598
3914	0.0311498539
3915	0.03114732289
3916	0.03114190096
3917	0.0311379928
3918	0.03112901218
3919	0.03112807478
3920	0.03112441071
3921	0.0311210897
3922	0.03111585261
3923	0.03111317699
3924	0.03110942091
3925	0.03110699356
3926	0.03110139054
3927	0.03109668267
3928	0.03109532878
3929	0.03109165445
3930	0.03108859166
3931	0.03108337249
3932	0.03108086393
3933	0.03107878383
3934	0.03107739495
3935	0.03107265657
3936	0.03107069428
3937	0.03106393643
3938	0.03105953329
3939	0.03105578532
3940	0.03104592872
3941	0.03104278817
3942	0.0310397004
3943	0.03103623266
3944	0.03103306239
3945	0.03103169551
3946	0.03102746961
3947	0.03101850381
3948	0.03101558792
3949	0.03101279657
3950	0.03100641908
3951	0.03100266831
3952	0.03099821031
3953	0.03099571859
3954	0.03099190073
3955	0.03099082438
3956	0.03098559375
3957	0.03098111931
3958	0.03097665015
3959	0.03097210924
3960	0.03096791445
3961	0.03096474925
3962	0.03096216519
3963	0.03095672885
3964	0.03095511316
3965	0.03095084743
3966	0.03094666332
3967	0.03094321012
3968	0.03093823253
3969	0.03093530465
3970	0.03093121842
3971	0.03092630565
3972	0.0309216361
3973	0.03091491801
3974	0.0309128036
3975	0.03090719737
3976	0.03090297013
3977	0.03089958735
3978	0.03089536969
3979	0.03089059366
3980	0.03088579946
3981	0.03088182029
3982	0.03087830311
3983	0.03086919933
3984	0.03086743128
3985	0.03086301012
3986	0.03085908745
3987	0.03085545004
3988	0.0308507033
3989	0.03084478731
3990	0.03084237774
3991	0.03083916036
3992	0.03083660435
3993	0.03083225437
3994	0.03083012063
3995	0.03082699931
3996	0.03082547124
3997	0.03082115894
3998	0.03081643697
3999	0.0308145101
4000	0.03080934524
4001	0.03080169508
4002	0.03079774562
4003	0.03079236969
4004	0.03078840477
4005	0.03078174914
4006	0.03077430294
4007	0.03077124434
4008	0.03076895601
4009	0.03076151269
4010	0.03075981318
4011	0.03075804999
4012	0.03075546157
4013	0.03075492667
4014	0.03075248015
4015	0.03074699904
4016	0.03074305271
4017	0.03074123297
4018	0.03073818249
4019	0.03073506479
4020	0.03073098907
4021	0.03072702744
4022	0.03072444522
4023	0.0307215924
4024	0.03071884205
4025	0.03071522271
4026	0.03071240574
4027	0.03070577621
4028	0.0307025021
4029	0.03069891919
4030	0.0306906534
4031	0.03068442881
4032	0.03067176562
4033	0.03066403186
4034	0.03066143157
4035	0.03065833156
4036	0.03065563607
4037	0.03065231442
4038	0.03064967422
4039	0.03064383301
4040	0.03064032254
4041	0.03063508694
4042	0.0306308038
4043	0.03062553831
4044	0.0306225815
4045	0.03062048062
4046	0.03061450627
4047	0.03060924693
4048	0.03060209139
4049	0.03059712979
4050	0.03059288539
4051	0.03059183092
4052	0.03058816484
4053	0.03058440497
4054	0.03058057378
4055	0.03057600817
4056	0.03057109134
4057	0.03056727392
4058	0.03056581027
4059	0.03056379558
4060	0.03055279528
4061	0.03054916473
4062	0.0305459518
4063	0.03054505
4064	0.03054352489
4065	0.03053999639
4066	0.03053762637
4067	0.03053188444
4068	0.03052956497
4069	0.03052755977
4070	0.03052038177
4071	0.03051858817
4072	0.03051263562
4073	0.03050824834
4074	0.0305060435
4075	0.03050163082
4076	0.03049769076
4077	0.0304870302
4078	0.03048224569
4079	0.03048157959
4080	0.0304783323
4081	0.03047109588
4082	0.03046648903
4083	0.03046560201
4084	0.0304649277
4085	0.03045537266
4086	0.03044847106
4087	0.03044582278
4088	0.030443371
4089	0.0304305249
4090	0.03042818215
4091	0.03042491678
4092	0.03042214811
4093	0.03041484995
4094	0.03041252005
4095	0.03040920137
4096	0.03040790945
4097	0.03040484349
4098	0.03040019433
4099	0.03039752685
4100	0.03039345975
4101	0.03039152633
4102	0.03038797344
4103	0.03038318854
4104	0.03037803663
4105	0.03037474367
4106	0.03037163299
4107	0.03036737161
4108	0.03036254053
4109	0.03035767124
4110	0.03035441828
4111	0.0303512239
4112	0.03033983615
4113	0.03032888547
4114	0.03031655009
4115	0.03030921398
4116	0.03029545003
4117	0.03029118372
4118	0.03028114002
4119	0.03027790249
4120	0.03027610654
4121	0.03027129966
4122	0.03026927407
4123	0.03026503983
4124	0.03025535753
4125	0.03025359986
4126	0.03024536214
4127	0.03023618967
4128	0.03022930925
4129	0.03022348373
4130	0.03021688437
4131	0.03020816067
4132	0.03020641371
4133	0.03019763674
4134	0.03019410513
4135	0.03018622085
4136	0.03018345645
4137	0.03018129787
4138	0.03017699001
4139	0.03017015405
4140	0.03016718696
4141	0.03016271361
4142	0.03015791674
4143	0.03015490644
4144	0.03015080184
4145	0.0301433274
4146	0.03014076567
4147	0.03013836541
4148	0.0301367374
4149	0.03012952135
4150	0.03012426494
4151	0.03012204953
4152	0.03011991156
4153	0.03011574126
4154	0.03011215116
4155	0.03011061954
4156	0.03010755095
4157	0.03010291381
4158	0.03009948996
4159	0.03009719795
4160	0.03009251121
4161	0.03009117029
4162	0.03008690442
4163	0.03006816934
4164	0.03006441662
4165	0.03006148454
4166	0.03006080812
4167	0.03005825454
4168	0.03005453788
4169	0.03005145145
4170	0.03004585737
4171	0.0300409909
4172	0.0300404483
4173	0.03002991959
4174	0.03002495256
4175	0.03002020406
4176	0.03001547923
4177	0.03000930015
4178	0.03000529863
4179	0.03000295429
4180	0.0299983638
4181	0.02999489027
4182	0.02999164466
4183	0.02999146299
4184	0.02998910115
4185	0.0299864393
4186	0.02998178047
4187	0.02996396534
4188	0.02995958489
4189	0.02995107299
4190	0.02994847844
4191	0.02994295052
4192	0.02993836809
4193	0.02993517272
4194	0.02993245683
4195	0.02993114904
4196	0.02992668309
4197	0.02992276755
4198	0.02991749451
4199	0.02991356703
4200	0.02990343683
4201	0.02990079293
4202	0.02989754738
4203	0.02989333451
4204	0.02988977379
4205	0.02988717845
4206	0.02988419841
4207	0.02988099464
4208	0.02987706863
4209	0.02987296334
4210	0.02987056083
4211	0.02986771166
4212	0.02986535461
4213	0.02986234591
4214	0.02985858033
4215	0.02985564961
4216	0.02984620551
4217	0.0298443663
4218	0.02984182836
4219	0.02983606174
4220	0.02983204732
4221	0.02982815502
4222	0.02982185166
4223	0.02981422883
4224	0.02980300874
4225	0.02980081962
4226	0.0297965784
4227	0.0297865046
4228	0.02977989424
4229	0.02977811581
4230	0.02977503463
4231	0.02977200272
4232	0.02977003396
4233	0.02976730518
4234	0.02976451533
4235	0.02976289744
4236	0.0297606573
4237	0.02975980567
4238	0.02975721219
4239	0.02975526033
4240	0.02974900219
4241	0.02974207486
4242	0.0297397737
4243	0.02972996319
4244	0.02972828025
4245	0.02972608726
4246	0.02972174212
4247	0.02971571317
4248	0.02971375811
4249	0.02970839135
4250	0.02970467641
4251	0.02970221762
4252	0.02969846549
4253	0.02969593571
4254	0.02968949228
4255	0.02968625437
4256	0.02968095234
4257	0.02967572027
4258	0.02967125944
4259	0.02966635755
4260	0.02966082569
4261	0.02965748981
4262	0.02965608044
4263	0.02965121464
4264	0.02964872184
4265	0.02964188747
4266	0.02963675702
4267	0.02962868593
4268	0.02962108223
4269	0.02961198902
4270	0.02960734999
4271	0.02960368334
4272	0.02960303326
4273	0.02959976889
4274	0.02959593262
4275	0.02959107415
4276	0.02958826791
4277	0.02958369035
4278	0.02957837173
4279	0.0295717517
4280	0.02956706095
4281	0.02956318335
4282	0.02955991093
4283	0.02955806862
4284	0.02955415292
4285	0.02954993167
4286	0.02954806866
4287	0.02954589504
4288	0.02953704489
4289	0.02953499683
4290	0.0295310191
4291	0.02952661046
4292	0.02952405803
4293	0.02952035352
4294	0.02951546538
4295	0.02951295126
4296	0.02950990518
4297	0.02950143559
4298	0.02949911737
4299	0.02949455389
4300	0.029489074
4301	0.02948642859
4302	0.02948229021
4303	0.02948021282
